,Program Year,Region,State/Territory,ETA Code,Local Board Name,Jurisdiction Name,Created Timestamp,Modified Timestamp,Status
1377,2023,Region 3,Kentucky,21025,Northern Kentucky Workforce Investment Board,Campbell County,01-Jun-2023,,Approved
1378,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Letcher County,01-Jun-2023,,Approved
1379,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Pike County,01-Jun-2023,,Approved
1380,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Clay County,01-Jun-2023,,Approved
1381,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Knox County,01-Jun-2023,,Approved
1382,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Menifee County,01-Jun-2023,,Approved
1383,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Harlan County,01-Jun-2023,,Approved
1384,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Leslie County,01-Jun-2023,,Approved
1385,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Perry County,01-Jun-2023,,Approved
1386,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Carter County,01-Jun-2023,,Approved
1387,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Knott County,01-Jun-2023,,Approved
1388,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Martin County,01-Jun-2023,,Approved
1389,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Floyd County,01-Jun-2023,,Approved
1390,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Lee County,01-Jun-2023,,Approved
1391,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Owsley County,01-Jun-2023,,Approved
1392,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Breathitt County,01-Jun-2023,,Approved
1393,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Johnson County,01-Jun-2023,,Approved
1394,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Magoffin County,01-Jun-2023,,Approved
1395,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Wolfe County,01-Jun-2023,,Approved
1396,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Elliott County,01-Jun-2023,,Approved
1397,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Lawrence County,01-Jun-2023,,Approved
1398,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Morgan County,01-Jun-2023,,Approved
1399,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Bell County,01-Jun-2023,,Approved
1400,2023,Region 3,Kentucky,21035,"Eastern Kentucky C.E.P., Inc.",Jackson County,01-Jun-2023,,Approved
1401,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Laurel County,01-Jun-2023,,Approved
1402,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Whitley County,01-Jun-2023,,Approved
1403,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Casey County,01-Jun-2023,,Approved
1404,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Rockcastle County,01-Jun-2023,,Approved
1405,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Green County,01-Jun-2023,,Approved
1406,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Wayne County,01-Jun-2023,,Approved
1407,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Adair County,01-Jun-2023,,Approved
1408,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Pulaski County,01-Jun-2023,,Approved
1409,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Cumberland County,01-Jun-2023,,Approved
1410,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Taylor County,01-Jun-2023,,Approved
1411,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Mc Creary County,01-Jun-2023,,Approved
1412,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Clinton County,01-Jun-2023,,Approved
1413,2023,Region 3,Kentucky,21040,Cumberlands Workforce Investment Area,Russell County,01-Jun-2023,,Approved
1414,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Lincoln County,01-Jun-2023,,Approved
1415,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Franklin County,01-Jun-2023,,Approved
1416,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Nicholas County,01-Jun-2023,,Approved
1417,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Boyle County,01-Jun-2023,,Approved
1418,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Jessamine County,01-Jun-2023,,Approved
1419,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Woodford County,01-Jun-2023,,Approved
1420,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Fayette County,01-Jun-2023,,Approved
1421,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Mercer County,01-Jun-2023,,Approved
1422,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Bourbon County,01-Jun-2023,,Approved
1423,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Harrison County,01-Jun-2023,,Approved
1424,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Scott County,01-Jun-2023,,Approved
1425,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Estill County,01-Jun-2023,,Approved
1426,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Madison County,01-Jun-2023,,Approved
1427,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Anderson County,01-Jun-2023,,Approved
1428,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Garrard County,01-Jun-2023,,Approved
1429,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Powell County,01-Jun-2023,,Approved
1430,2023,Region 3,Kentucky,21045,Bluegrass Workforce Investment Board,Clark County,01-Jun-2023,,Approved
1431,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Breckinridge County,01-Jun-2023,,Approved
1432,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Washington County,01-Jun-2023,,Approved
1433,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Larue County,01-Jun-2023,,Approved
1434,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Nelson County,01-Jun-2023,,Approved
1435,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Hardin County,01-Jun-2023,,Approved
1436,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Meade County,01-Jun-2023,,Approved
1437,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Grayson County,01-Jun-2023,,Approved
1438,2023,Region 3,Kentucky,21050,Lincoln Trail Area Development District,Marion County,01-Jun-2023,,Approved
1439,2023,Region 3,Kentucky,21055,Green River ADD,Webster County,01-Jun-2023,,Approved
1440,2023,Region 3,Kentucky,21055,Green River ADD,Henderson County,01-Jun-2023,,Approved
1441,2023,Region 3,Kentucky,21055,Green River ADD,Union County,01-Jun-2023,,Approved
1442,2023,Region 3,Kentucky,21055,Green River ADD,Hancock County,01-Jun-2023,,Approved
1443,2023,Region 3,Kentucky,21055,Green River ADD,Ohio County,01-Jun-2023,,Approved
1444,2023,Region 3,Kentucky,21055,Green River ADD,Daviess County,01-Jun-2023,,Approved
1445,2023,Region 3,Kentucky,21055,Green River ADD,Mc Lean County,01-Jun-2023,,Approved
1446,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Metcalfe County,01-Jun-2023,,Approved
1447,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Butler County,01-Jun-2023,,Approved
1448,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Warren County,01-Jun-2023,,Approved
1449,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Logan County,01-Jun-2023,,Approved
1450,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Barren County,01-Jun-2023,,Approved
1451,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Simpson County,01-Jun-2023,,Approved
1452,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Hart County,01-Jun-2023,,Approved
1453,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Allen County,01-Jun-2023,,Approved
1454,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Monroe County,01-Jun-2023,,Approved
1455,2023,Region 3,Kentucky,21060,South Central Workforce Investment Board,Edmonson County,01-Jun-2023,,Approved
1456,2023,Region 3,Kentucky,21065,Kentuckiana Works,Bullitt County,01-Jun-2023,,Approved
1457,2023,Region 3,Kentucky,21065,Kentuckiana Works,Oldham County,01-Jun-2023,,Approved
1458,2023,Region 3,Kentucky,21065,Kentuckiana Works,Trimble County,01-Jun-2023,,Approved
1459,2023,Region 3,Kentucky,21065,Kentuckiana Works,Jefferserson County,01-Jun-2023,,Approved
1460,2023,Region 3,Kentucky,21065,Kentuckiana Works,Spencer County,01-Jun-2023,,Approved
1461,2023,Region 3,Kentucky,21065,Kentuckiana Works,Henry County,01-Jun-2023,,Approved
1462,2023,Region 3,Kentucky,21065,Kentuckiana Works,Shelby County,01-Jun-2023,,Approved
1463,2023,Region 3,Kentucky,21099,Kentucky Statewide,Kentucky Statewide,01-Jun-2023,,Approved
1464,2023,Region 4,Louisiana,22005,East Baton Rouge Parish,East Baton Rouge Parish,01-Jun-2023,,Approved
1465,2023,Region 4,Louisiana,22015,Jefferson Parish Department of Employment & Training,Jefferson Parish,01-Jun-2023,,Approved
1466,2023,Region 4,Louisiana,22025,Orleans Parish,Orleans Parish,01-Jun-2023,,Approved
1467,2023,Region 4,Louisiana,22030,Ouachita Parish,Ouachita Parish,01-Jun-2023,,Approved
1468,2023,Region 4,Louisiana,22035,Rapides Parish,Rapides Parish,01-Jun-2023,,Approved
1469,2023,Region 4,Louisiana,22040,City of Shreveport,Caddo Parish,01-Jun-2023,,Approved
1470,2023,Region 4,Louisiana,22040,City of Shreveport,Bossier Parish,01-Jun-2023,,Approved
1471,2023,Region 4,Louisiana,22045,First Planning District Consortium,St. Tammany Parish,01-Jun-2023,,Approved
1472,2023,Region 4,Louisiana,22045,First Planning District Consortium,St. Bernard Parish,01-Jun-2023,,Approved
1473,2023,Region 4,Louisiana,22045,First Planning District Consortium,Plaquemines Parish,01-Jun-2023,,Approved
1474,2023,Region 4,Louisiana,22050,Second Planning District Consortium,Livingston Parish,01-Jun-2023,,Approved
1475,2023,Region 4,Louisiana,22050,Second Planning District Consortium,Tangipahoa Parish,01-Jun-2023,,Approved
1476,2023,Region 4,Louisiana,22050,Second Planning District Consortium,Iberville Parish,01-Jun-2023,,Approved
1477,2023,Region 4,Louisiana,22050,Second Planning District Consortium,West Feliciana Parish,01-Jun-2023,,Approved
1478,2023,Region 4,Louisiana,22050,Second Planning District Consortium,St. Helena Parish,01-Jun-2023,,Approved
1479,2023,Region 4,Louisiana,22050,Second Planning District Consortium,East Feliciana Parish,01-Jun-2023,,Approved
1480,2023,Region 4,Louisiana,22050,Second Planning District Consortium,West Baton Rouge Parish,01-Jun-2023,,Approved
1481,2023,Region 4,Louisiana,22050,Second Planning District Consortium,Pointe Coupee Parish,01-Jun-2023,,Approved
1482,2023,Region 4,Louisiana,22050,Second Planning District Consortium,Ascension Parish,01-Jun-2023,,Approved
1483,2023,Region 4,Louisiana,22050,Second Planning District Consortium,Washington Parish,01-Jun-2023,,Approved
1484,2023,Region 4,Louisiana,22070,Sixth Planning District Consortium,La Salle Parish,01-Jun-2023,,Approved
1485,2023,Region 4,Louisiana,22070,Sixth Planning District Consortium,Avoyelles Parish,01-Jun-2023,,Approved
1486,2023,Region 4,Louisiana,22070,Sixth Planning District Consortium,Grant Parish,01-Jun-2023,,Approved
1487,2023,Region 4,Louisiana,22070,Sixth Planning District Consortium,Concordia Parish,01-Jun-2023,,Approved
1488,2023,Region 4,Louisiana,22070,Sixth Planning District Consortium,Winn Parish,01-Jun-2023,,Approved
1489,2023,Region 4,Louisiana,22070,Sixth Planning District Consortium,Catahoula Parish,01-Jun-2023,,Approved
1490,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Lincoln Parish,01-Jun-2023,,Approved
1491,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Balance Of Caddo Parish Less Shreveport City,01-Jun-2023,,Approved
1492,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Sabine Parish,01-Jun-2023,,Approved
1493,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,De Soto Parish,01-Jun-2023,,Approved
1494,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Balance Of Bossier Parish Less Shreveport City,01-Jun-2023,,Approved
1495,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Red River Parish,01-Jun-2023,,Approved
1496,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Claiborne Parish,01-Jun-2023,,Approved
1497,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Natchitoches Parish,01-Jun-2023,,Approved
1498,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Bienville Parish,01-Jun-2023,,Approved
1499,2023,Region 4,Louisiana,22075,Seventh Planning District Consortium,Webster Parish,01-Jun-2023,,Approved
1500,2023,Region 4,Louisiana,22085,Lafourche Parish Consortium,Terrebonne Consortium,01-Jun-2023,,Approved
1501,2023,Region 4,Louisiana,22085,Lafourche Parish Consortium,Lafourche Parish,01-Jun-2023,,Approved
1502,2023,Region 4,Louisiana,22085,Lafourche Parish Consortium,Assumption Parish,01-Jun-2023,,Approved
1503,2023,Region 4,Louisiana,22090,St. Charles Parish Consortium,St. John The Baptist Parish,01-Jun-2023,,Approved
1504,2023,Region 4,Louisiana,22090,St. Charles Parish Consortium,St. James Parish,01-Jun-2023,,Approved
1505,2023,Region 4,Louisiana,22090,St. Charles Parish Consortium,St. Charles Parish,01-Jun-2023,,Approved
1506,2023,Region 4,Louisiana,22105,Calcasieu Parish Consortium,Cameron Parish,01-Jun-2023,,Approved
1507,2023,Region 4,Louisiana,22105,Calcasieu Parish Consortium,Calcasieu Parish,01-Jun-2023,,Approved
1508,2023,Region 4,Louisiana,22105,Calcasieu Parish Consortium,Vernon Parish,01-Jun-2023,,Approved
1509,2023,Region 4,Louisiana,22105,Calcasieu Parish Consortium,Beauregard Parish,01-Jun-2023,,Approved
1510,2023,Region 4,Louisiana,22105,Calcasieu Parish Consortium,Jefferson Davis Parish,01-Jun-2023,,Approved
1511,2023,Region 4,Louisiana,22105,Calcasieu Parish Consortium,Allen Parish,01-Jun-2023,,Approved
1512,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Union Parish,01-Jun-2023,,Approved
1513,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Madison Parish,01-Jun-2023,,Approved
1514,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Caldwell Parish,01-Jun-2023,,Approved
1515,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Tensas Parish,01-Jun-2023,,Approved
1516,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Jackson Parish,01-Jun-2023,,Approved
1517,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Richland Parish,01-Jun-2023,,Approved
1518,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Franklin Parish,01-Jun-2023,,Approved
1519,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,West Carroll Parish,01-Jun-2023,,Approved
1520,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,Morehouse Parish,01-Jun-2023,,Approved
1521,2023,Region 4,Louisiana,22125,Franklin Parish Consortium,East Carroll Parish,01-Jun-2023,,Approved
1522,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,St. Martin Parish,01-Jun-2023,,Approved
1523,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,Evangeline Parish,01-Jun-2023,,Approved
1524,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,St. Landry Parish,01-Jun-2023,,Approved
1525,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,Acadia Parish,01-Jun-2023,,Approved
1526,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,Vermilion Parish,01-Jun-2023,,Approved
1527,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,Lafayette Parish,01-Jun-2023,,Approved
1528,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,St. Mary Parish,01-Jun-2023,,Approved
1529,2023,Region 4,Louisiana,22130,Fourth Planning District Consortium Workforce Development Board,Iberia Parish,01-Jun-2023,,Approved
1530,2023,Region 1,Maine,23020,Northeastern Workforce Board,Washington County,01-Jun-2023,,Approved
1531,2023,Region 1,Maine,23020,Northeastern Workforce Board,Aroostook County,01-Jun-2023,,Approved
1532,2023,Region 1,Maine,23020,Northeastern Workforce Board,Piscatiquis County,01-Jun-2023,,Approved
1533,2023,Region 1,Maine,23020,Northeastern Workforce Board,Penobscot County,01-Jun-2023,,Approved
1534,2023,Region 1,Maine,23020,Northeastern Workforce Board,Hancock County,01-Jun-2023,,Approved
1535,2023,Region 1,Maine,23035,Central/Western Maine Workforce Investment Board,Kennebec County,01-Jun-2023,,Approved
1536,2023,Region 1,Maine,23035,Central/Western Maine Workforce Investment Board,Franklin County,01-Jun-2023,,Approved
1537,2023,Region 1,Maine,23035,Central/Western Maine Workforce Investment Board,Somerset County,01-Jun-2023,,Approved
1538,2023,Region 1,Maine,23035,Central/Western Maine Workforce Investment Board,Androscoggin County,01-Jun-2023,,Approved
1539,2023,Region 1,Maine,23035,Central/Western Maine Workforce Investment Board,Oxford County,01-Jun-2023,,Approved
1540,2023,Region 1,Maine,23040,Coastal Counties Workforce Board,Knox County,01-Jun-2023,,Approved
1541,2023,Region 1,Maine,23040,Coastal Counties Workforce Board,Waldo County,01-Jun-2023,,Approved
1542,2023,Region 1,Maine,23040,Coastal Counties Workforce Board,Cumberland County,01-Jun-2023,,Approved
1543,2023,Region 1,Maine,23040,Coastal Counties Workforce Board,Sagadahoc County,01-Jun-2023,,Approved
1544,2023,Region 1,Maine,23040,Coastal Counties Workforce Board,Lincoln County,01-Jun-2023,,Approved
1545,2023,Region 1,Maine,23040,Coastal Counties Workforce Board,York County,01-Jun-2023,,Approved
1546,2023,Region 2,Maryland,24010,Baltimore Co Office of Workforce Development,Baltimore County,01-Jun-2023,,Approved
1547,2023,Region 2,Maryland,24015,Frederick County Workforce Development Board,Frederick County,01-Jun-2023,,Approved
1548,2023,Region 2,Maryland,24020,Montgomery County Division of Workforce Investment System,Montgomery County,01-Jun-2023,,Approved
1549,2023,Region 2,Maryland,24025,Prince Georges Economic Development Corp.,Prince Georges County,01-Jun-2023,,Approved
1550,2023,Region 2,Maryland,24030,Western Maryland Consortium,Washington County,01-Jun-2023,,Approved
1551,2023,Region 2,Maryland,24030,Western Maryland Consortium,Garrett County,01-Jun-2023,,Approved
1552,2023,Region 2,Maryland,24030,Western Maryland Consortium,Allegheny County,01-Jun-2023,,Approved
1553,2023,Region 2,Maryland,24035,Lower Shore Workforce Alliance,Worchester County,01-Jun-2023,,Approved
1554,2023,Region 2,Maryland,24035,Lower Shore Workforce Alliance,Wicomico County,01-Jun-2023,,Approved
1555,2023,Region 2,Maryland,24035,Lower Shore Workforce Alliance,Somerset County,01-Jun-2023,,Approved
1556,2023,Region 2,Maryland,24040,Upper Shore Workforce Investment Board,Queen Annes County,01-Jun-2023,,Approved
1557,2023,Region 2,Maryland,24040,Upper Shore Workforce Investment Board,Kent County,01-Jun-2023,,Approved
1558,2023,Region 2,Maryland,24040,Upper Shore Workforce Investment Board,Dorchester County,01-Jun-2023,,Approved
1559,2023,Region 2,Maryland,24040,Upper Shore Workforce Investment Board,Talbot County,01-Jun-2023,,Approved
1560,2023,Region 2,Maryland,24040,Upper Shore Workforce Investment Board,Caroline County,01-Jun-2023,,Approved
1561,2023,Region 2,Maryland,24045,"Susquehanna Workforce Network, Inc.",Harford County,01-Jun-2023,,Approved
1562,2023,Region 2,Maryland,24045,"Susquehanna Workforce Network, Inc.",Cecil Countyy,01-Jun-2023,,Approved
1563,2023,Region 2,Maryland,24050,Planned Systems International,St. Marys County,01-Jun-2023,,Approved
1564,2023,Region 2,Maryland,24050,Planned Systems International,Charles County,01-Jun-2023,,Approved
1565,2023,Region 2,Maryland,24050,Planned Systems International,Calvert County,01-Jun-2023,,Approved
1566,2023,Region 2,Maryland,24055,Anne Arundel County Workforce Development Corp.,Anne Arundel County,01-Jun-2023,,Approved
1567,2023,Region 2,Maryland,24060,Mayors Office of Employment Development,Baltimore City,01-Jun-2023,,Approved
1568,2023,Region 2,Maryland,24065,Howard County Office of Workforce Development,Howard County,01-Jun-2023,02-Dec-2022,Deactivated
1569,2023,Region 2,Maryland,24065,Howard County Office of Workforce Development,Carroll County,01-Jun-2023,02-Dec-2022,Deactivated
1570,2023,Region 2,Maryland,24070,Carroll County Workforce Development,Carroll County,01-Jun-2023,,Approved
1571,2023,Region 2,Maryland,24075,Howard County Office of Workforce Development,Howard County,01-Jun-2023,,Approved
1572,2023,Region 1,Massachusetts,25005,Boston Private Industry Council,Boston City,01-Jun-2023,,Approved
